id,stage_no,record_type,stage,attr_group,benefit,attribute,attr_low,attr_medium,attr_high,category_code,country_code,stage_group,attribute_rank
329,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_oily_5min,0.71,0,73.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,7
330,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_greasy_5min,1.71,0,72.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,8
331,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,ft_stringiness,3.57,0,67.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,9
332,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_spreadability,35.93,0,95.64,FC,IN,CLT B11-12 CLT Skin Feel 10min,10
333,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,ft_peaking,3.57,0,78.27,FC,IN,CLT B11-12 CLT Skin Feel 10min,11
334,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_drag_5min,9.5,0,71.4,FC,IN,CLT B11-12 CLT Skin Feel 10min,12
335,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_creamy,7.0,0,65.33,FC,IN,CLT B11-12 CLT Skin Feel 10min,13
336,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,tightness_5min,16.57,0,73.53,FC,IN,CLT B11-12 CLT Skin Feel 10min,14
337,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_absorption,24.29,0,115.0,FC,IN,CLT B11-12 CLT Skin Feel 10min,15
338,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_cooling,0.0,0,27.93,FC,IN,CLT B11-12 CLT Skin Feel 10min,16
339,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Instant glow,in_wet,1.79,0,89.79,FC,IN,CLT B11-12 CLT Skin Feel 10min,17
340,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,1
341,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,2
342,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,ft_firmness,6.71,0,79.57,FC,IN,CLT B15-16 CLT Fingertip,3
343,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,oily_ft,0.0,0,92.07,FC,IN,CLT B15-16 CLT Fingertip,4
344,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_spreadability,35.93,0,95.64,FC,IN,CLT B15-16 CLT Fingertip,5
345,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,6
346,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_oily,0.57,0,82.5,FC,IN,CLT B15-16 CLT Fingertip,7
347,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_creamy,7.0,0,65.33,FC,IN,CLT B15-16 CLT Fingertip,8
348,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,9
349,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,ft_sticky,4.93,0,74.43,FC,IN,CLT B15-16 CLT Fingertip,10
350,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,11
351,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_drag_imm,7.86,0,79.73,FC,IN,CLT B15-16 CLT Fingertip,12
352,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,ft_stringiness,3.57,0,67.36,FC,IN,CLT B15-16 CLT Fingertip,13
353,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,amount_of_residue,22.21,0,93.79,FC,IN,CLT B15-16 CLT Fingertip,14
354,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_wet,1.79,0,89.79,FC,IN,CLT B15-16 CLT Fingertip,15
355,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,ft_peaking,3.57,0,78.27,FC,IN,CLT B15-16 CLT Fingertip,16
356,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_silky_imm,9.67,0,61.29,FC,IN,CLT B15-16 CLT Fingertip,17
357,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_powdery_imm,5.14,0,80.36,FC,IN,CLT B15-16 CLT Fingertip,18
358,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,19
359,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant glow,in_oily_imm,0.64,0,79.64,FC,IN,CLT B15-16 CLT Fingertip,20
360,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant glow,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,1
612,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B3-4 Skin Look 10min,6
613,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B3-4 Skin Look 10min,7
614,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B3-4 Skin Look 10min,8
615,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B3-4 Skin Look 10min,9
616,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B3-4 Skin Look 10min,10
617,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B3-4 Skin Look 10min,11
618,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B3-4 Skin Look 10min,12
619,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Instant fairness,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B3-4 Skin Look 10min,13
620,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Green,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,1
621,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Musky,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,2
622,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Powdery,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,3
623,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,4
624,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,5
625,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,6
626,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B13-14 CLT Fragrance IMD,7
627,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Amber,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,8
628,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Citrus,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,9
629,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Woody,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,10
630,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Fruity,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,11
631,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Floral,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,12
632,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,13
633,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Instant fairness,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,14
634,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B5-6 Fragrance In Jar,1
635,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B5-6 Fragrance In Jar,2
636,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Musky,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,3
637,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,4
638,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Green,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,5
639,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,6
640,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Citrus,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,7
641,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Fruity,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,8
642,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Powdery,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,9
643,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Floral,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,10
644,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,11
645,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Amber,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,12
646,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Woody,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,13
647,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Instant fairness,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,14
648,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,1
649,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_silky_imm,9.67,0,61.29,FC,IN,CLT B15-16 CLT Fingertip,2
650,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,3
651,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,4
652,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_drag_imm,7.86,0,79.73,FC,IN,CLT B15-16 CLT Fingertip,5
653,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_powdery_imm,5.14,0,80.36,FC,IN,CLT B15-16 CLT Fingertip,6
654,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_oily_imm,0.64,0,79.64,FC,IN,CLT B15-16 CLT Fingertip,7
655,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,8
656,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_wet,1.79,0,89.79,FC,IN,CLT B15-16 CLT Fingertip,9
657,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_spreadability,35.93,0,95.64,FC,IN,CLT B15-16 CLT Fingertip,10
658,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,ft_sticky,4.93,0,74.43,FC,IN,CLT B15-16 CLT Fingertip,11
659,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,oily_ft,0.0,0,92.07,FC,IN,CLT B15-16 CLT Fingertip,12
660,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,13
661,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_creamy,7.0,0,65.33,FC,IN,CLT B15-16 CLT Fingertip,14
662,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_waxy_imm,5.0,0,31.53,FC,IN,CLT B15-16 CLT Fingertip,15
663,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,ft_stringiness,3.57,0,67.36,FC,IN,CLT B15-16 CLT Fingertip,16
664,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,amount_of_residue,22.21,0,93.79,FC,IN,CLT B15-16 CLT Fingertip,17
665,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,18
666,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,ft_firmness,6.71,0,79.57,FC,IN,CLT B15-16 CLT Fingertip,19
667,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,in_oily,0.57,0,82.5,FC,IN,CLT B15-16 CLT Fingertip,20
668,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Instant fairness,ft_peaking,3.57,0,78.27,FC,IN,CLT B15-16 CLT Fingertip,21
669,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,in_cooling,0.0,0,27.93,FC,IN,CLT B7-8 Skin feel IU,1
670,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,in_absorption,24.29,0,115.0,FC,IN,CLT B7-8 Skin feel IU,2
671,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,oily_ft,0.0,0,92.07,FC,IN,CLT B7-8 Skin feel IU,3
672,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,in_creamy,7.0,0,65.33,FC,IN,CLT B7-8 Skin feel IU,4
673,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,in_greasy,3.93,0,82.86,FC,IN,CLT B7-8 Skin feel IU,5
674,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,in_wet,1.79,0,89.79,FC,IN,CLT B7-8 Skin feel IU,6
675,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,ft_stringiness,3.57,0,67.36,FC,IN,CLT B7-8 Skin feel IU,7
676,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,in_spreadability,35.93,0,95.64,FC,IN,CLT B7-8 Skin feel IU,8
677,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,ft_sticky,4.93,0,74.43,FC,IN,CLT B7-8 Skin feel IU,9
678,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,ft_peaking,3.57,0,78.27,FC,IN,CLT B7-8 Skin feel IU,10
679,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,in_thickness,11.71,0,75.67,FC,IN,CLT B7-8 Skin feel IU,11
680,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Instant fairness,ft_firmness,6.71,0,79.57,FC,IN,CLT B7-8 Skin feel IU,12
681,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,transparency_rate,8.0,0,96.93,FC,IN,CLT M1-2 APPEARANCE,1
682,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,product_b,63.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,2
683,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,product_g,133.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,3
684,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,integrity_of_shape_rate,9.86,0,85.73,FC,IN,CLT M1-2 APPEARANCE,4
685,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,lightness_of_color,1.0,0,17.0,FC,IN,CLT M1-2 APPEARANCE,5
686,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,ft_firmness,6.71,0,79.57,FC,IN,CLT M1-2 APPEARANCE,6
687,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,size_of_particles,1.0,0,7.0,FC,IN,CLT M1-2 APPEARANCE,7
688,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,amount_of_particles,1.0,0,6.0,FC,IN,CLT M1-2 APPEARANCE,8
689,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,integrity_of_shape_10s_rate,9.86,0,86.2,FC,IN,CLT M1-2 APPEARANCE,9
690,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,gloss_rate,5.36,0,92.21,FC,IN,CLT M1-2 APPEARANCE,10
691,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Instant fairness,product_r,143.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,11
692,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Green,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,1
693,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Powdery,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,2
694,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,3
695,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Amber,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,4
696,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Musky,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,5
697,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,6
698,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,7
699,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,8
700,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B13-14 CLT Fragrance IMD,9
701,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Citrus,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,10
702,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Floral,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,11
703,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Fairness over time,fr_Fruity,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,12
962,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,3
963,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Green,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,4
964,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,5
965,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Musky,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,6
966,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Powdery,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,7
967,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Floral,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,8
968,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Fruity,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,9
969,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Citrus,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,10
970,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Woody,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,11
971,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Amber,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,12
972,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,13
973,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,Even tone,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,14
974,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B1-2 Skin Look IMD,1
975,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B1-2 Skin Look IMD,2
976,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B1-2 Skin Look IMD,3
977,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B1-2 Skin Look IMD,4
978,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B1-2 Skin Look IMD,5
979,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B1-2 Skin Look IMD,6
980,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B1-2 Skin Look IMD,7
981,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B1-2 Skin Look IMD,8
982,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B1-2 Skin Look IMD,9
983,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B1-2 Skin Look IMD,10
984,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B1-2 Skin Look IMD,11
985,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B1-2 Skin Look IMD,12
986,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Reduce blemishes and dark spots,shimmer,0.0,0,58.8,FC,IN,CLT B1-2 Skin Look IMD,13
987,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B13-14 CLT Fragrance IMD,1
988,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,2
989,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Amber,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,3
990,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,4
991,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Citrus,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,5
992,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Musky,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,6
993,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Fruity,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,7
994,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,8
995,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,9
996,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Green,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,10
997,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Powdery,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,11
998,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Floral,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,12
999,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,13
1000,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Reduce blemishes and dark spots,fr_Woody,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,14
1001,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Reduce blemishes and dark spots,transparency_rate,8.0,0,96.93,FC,IN,CLT M1-2 APPEARANCE,1
1002,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Reduce blemishes and dark spots,product_b,63.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,2
